_id,companyName,subType,signupDate,activeCompany,companySize,companyLocation,industry
ObjectID(5a3fbd5401a64d2c270188da),"Iran",0,"1514126676849",true,,,
ObjectID(5a40242501a64d2c270188dc),"John Bryce",0,"1514152997533",true,,,
ObjectID(5a434692f303a75451b883d1),"Goshen Brookes International Ventures",0,"1514358418350",true,,,
ObjectID(5a43b6de29f5987752f6ce0f),"acb",0,"1514387166710",true,,,
ObjectID(5a45e0ac1ef77abd5d9c72fb),"Akorede trvls and tours",0,"1514528940916",true,,,
ObjectID(5a4bde337cf92f765add03fa),"Real place",0,"1514921523953",true,,,
ObjectID(5a4cc189e279e7855da54395),"hhhhh",0,"1514979721040",true,,,
ObjectID(5a4ceaf6e279e7855da543a7),"Intercom Testing",0,"1514990326444",true,,,
ObjectID(5a4defaf08dfc1426a711dd7),"office oli",0,"1515057071857",true,,,
ObjectID(5a4e9f9208dfc1426a711de4),"Republik Restaurants",0,"1515102098930",true,,,
ObjectID(5a534d30bf57b28c01891aa1),"IDK Limited",0,"1515408688748",true,,,
ObjectID(5a534e75bf57b28c01891aa3),"InHarmony Solutions",0,"1515409013449",true,,,
ObjectID(5a535a54f1331c67274c1b48),"The Social Effect",0,"1515412052752",,,,
ObjectID(5a545bcd617d0c552cbe3a1b),"Training Force",0,"1515477965090",true,,,
ObjectID(5a54c210617d0c552cbe3a22),"90183411",0,"1515504144144",true,,,
ObjectID(5a56c0b410e2f22f4544e2be),"Importexpart",0,"1515634868179",true,,,
ObjectID(5a5726d9ed90660e687ff2cd),"bobwills",0,"1515661017424",true,,,
ObjectID(5a57d6a215bbfef7789baac9),"Dorcasjessica",0,"1515706018346",true,,,
ObjectID(5a57d6a415bbfef7789baacb),"Dorcasjessica",0,"1515706020558",true,,,
ObjectID(5a58abfe15bbfef7789baade),"al muqodam",0,"1515760638208",true,,,
ObjectID(5a58fdb615bbfef7789baae6),"ccv",0,"1515781558173",true,,,
ObjectID(5a5c5babda5c908630517096),"lake Industrials",0,"1516002219740",true,,,
ObjectID(5a5e445a8f6df3c20c7ce8a5),"buy an sell Apple iPhone",0,"1516127322862",true,,,
ObjectID(5a5e7cb08f6df3c20c7ce8ab),"jean",0,"1516141744407",true,,,
ObjectID(5a61199861ed71f675fc8585),"gambia",0,"1516312984185",true,,,
ObjectID(5a62317ce10af2790ec14942),"Intercom-test",0,"1516384636015",true,,,
ObjectID(5a627e99e10af2790ec14944),"lewis",0,"1516404377145",true,,,
ObjectID(5a632695e10af2790ec14948),"Hibreed Global Concept",0,"1516447381281",true,,,
ObjectID(5a650ef120abaed466dac13f),"Roberts & Sons DEACTIVATED",2,"1516572401797",false,,,
ObjectID(5a65c17d20abaed466dac16d),"sand g company limited",0,"1516618109690",true,,,
ObjectID(5a66192120abaed466dac18b),"hooda saleh",0,"1516640545509",true,,,
ObjectID(5a6685c920abaed466dac191),"jefferystepen plc",0,"1516668361087",true,,,
ObjectID(5a66daedee6495d602920b42),"gammon construction company",0,"1516690157291",true,,,
ObjectID(5a671696ee6495d602920b5b),"Tshimologong",0,"1516705430489",,,,
ObjectID(5a675f7eee6495d602920b7b),"bright",0,"1516724094234",true,,,
ObjectID(5a684cbc3a1dac6206fb44d9),"Regent",0,"1516784828463",true,,,
ObjectID(5a6850373a1dac6206fb44db),"Tribetech",0,"1516785719489",true,,,
ObjectID(5a6895eea11baa772c8b140a),"Donkeys",0,"1516803566259",true,,,
ObjectID(5a68ab1da11baa772c8b1410),"business partnernish",0,"1516808989952",true,,,
ObjectID(5a6987e50102d52c3919c36d),"Spectrifin Capital",0,"1516865509517",true,,,
ObjectID(5a6a010d12b899d143a0654b),"america shipping company",0,"1516896525942",true,,,
ObjectID(5a6ae27736260db7462d9285),"purkelv oil and gas",0,"1516954231622",true,,,
ObjectID(5a6af08e36260db7462d9293),"Legends",2,"1516957838908",true,,,
ObjectID(5a6af2fc36260db7462d9299),"GaryJan18",0,"1516958460411",true,,,
ObjectID(5a6af81336260db7462d929d),"Sharne New Company 6 DEACTIVATED",0,"1516959763526",false,,,
ObjectID(5a6b21bd36260db7462d92e2),"graylink.biz",0,"1516970429977",true,,,
ObjectID(5a6d2720f4d2d2436f128ec8),"tokio",0,"1517102880164",true,,,
ObjectID(5a6d858fa4b4139d01cc68bb),"ARON SAMU PHD LLM ESQ SRL",0,"1517127055832",true,,,
ObjectID(5a703240960ff9fd0450a2ad),"pasindu baratha",0,"1517302336993",true,,,
ObjectID(5a707f7d960ff9fd0450a2cd),"de choice hotel",0,"1517322109265",true,,,
ObjectID(5a7189e93521e7bd478cfcc3),"BrightSide Academy",0,"1517390313229",true,,,
ObjectID(5a719b893521e7bd478cfce4),"Karensmith house of fashion",0,"1517394825152",true,,,
ObjectID(5a71df7e0e3fc1b751641db5),"wda4wd",0,"1517412222438",true,,,
ObjectID(5a72472edd5a5734552784f0),"salon",0,"1517438766321",true,,,
ObjectID(5a7565d484aac5f116960107),"Richards",0,"1517643220713",true,,,
ObjectID(5a784af641d021fa14715d10),"konkia77@gmail.com",0,"1517832950877",true,,,
ObjectID(5a78a17341d021fa14715d39),"Testing 123",0,"1517855091833",true,,,
ObjectID(5a7a245441d021fa14715dab),"SOLIDBASE OIL&GAS",0,"1517954132716",true,,,
ObjectID(5a7a38de41d021fa14715dad),"barket",0,"1517959390987",true,,,
ObjectID(5a7b335812ebd48045ef38d4),"thit sar",0,"1518023512509",true,,,
ObjectID(5a7bf2a13148a05c4acd9c78),"chibyke construction company",0,"1518072481158",true,,,
ObjectID(5a7c925c3148a05c4acd9c83),"Quick Sys",0,"1518113372101",true,,,
ObjectID(5a7e1138c45cef53611e28c2),"Max's flats",0,"1518211384178",true,,,
ObjectID(5a7ebc8a4db2f88f6696a25b),"salo",0,"1518255242877",true,,,
ObjectID(5a7eee2e260af187687c3e0f),"Stylist assistant",0,"1518267950023",true,,,
ObjectID(5a7eee33260af187687c3e11),"Stylist assistant",0,"1518267955718",true,,,
ObjectID(5a8075f5260af187687c3e15),"Abdullah",0,"1518368245942",true,,,
ObjectID(5a817f3f260af187687c3e2e),"Test12",0,"1518436159273",true,,,
ObjectID(5a824795260af187687c3e33),"PeachCookie",0,"1518487445305",true,,,
ObjectID(5a845072dc0ca7c5555049bc),"sexy cholocate company",0,"1518620786601",true,,,
ObjectID(5a84616cdc0ca7c5555049be),"mtini matt",0,"1518625132354",true,,,
ObjectID(5a85f1ba3433f1fa1fbc0494),"Tantaliza",0,"1518727610752",true,,,
ObjectID(5a85f1be3433f1fa1fbc0496),"Tantaliza",0,"1518727614042",true,,,
ObjectID(5a8681983433f1fa1fbc04a2),"Test 11",0,"1518764440535",true,,,
ObjectID(5a86c2303433f1fa1fbc04c0),"Sharne Tester DEACTIVATED",0,"1518780976123",false,,,
ObjectID(5a8735e08fa182872c39f176),"Crossover",0,"1518810592393",true,,,
ObjectID(5a874c308fa182872c39f178),"cavus",0,"1518816304114",true,,,
ObjectID(5a88277a5ba854a83c6be514),"sammyjaylimited",0,"1518872442075",true,,,
ObjectID(5a8958d6e1761cf16db33c66),"All About Denta",0,"1518950614745",true,,,
ObjectID(5a8a8b66e1761cf16db33c6e),"Marvel, Inc",0,"1519029094966",true,,,
ObjectID(5a8aceabe1761cf16db33ca2),"chlef",0,"1519046315734",true,,,
ObjectID(5a8c135acaea286f08d0b1d5),"righteous home",0,"1519129434513",true,,,
ObjectID(5a8ca2aecaea286f08d0b1ec),"CircleKSkovdeCity",0,"1519166126678",true,,,
ObjectID(5a8d09bdcaea286f08d0b1ee),"Bethanie Group",0,"1519192509924",true,,,
ObjectID(5a8da1f0caea286f08d0b22d),"allal",0,"1519231472690",true,,,
ObjectID(5a8de4757c8419bf1b383ca2),"Courtney fisher",0,"1519248501715",true,,,
ObjectID(5a8f0acc8dacd0312be8fb18),"Chris investment",0,"1519323852103",true,,,
ObjectID(5a8fda1e8dacd0312be8fb33),"colombo",0,"1519376926765",true,,,
ObjectID(5a90099159c51c91356ba46d),"Moving Tactics (Pty) Ltd.",2,"1519389073007",true,,,
ObjectID(5a902dba59c51c91356ba486),"oil rig researchers",0,"1519398330285",true,,,
ObjectID(5a93521eaba1e4d15d665b4b),"Love Trading",0,"1519604254437",true,,,
ObjectID(5a93d09faba1e4d15d665b5f),"ESA",0,"1519636639686",true,,,
ObjectID(5a94da2daba1e4d15d665bab),"Deepak",0,"1519704621329",true,,,
ObjectID(5a955e70aba1e4d15d665bbf),"EduTree",0,"1519738480972",true,,,
ObjectID(5a969386a201d17b133eb8f7),"victoria",0,"1519817606102",true,,,
ObjectID(5a96c8036f97c89b19a76e53),"drilling",0,"1519831043698",true,,,
ObjectID(5a9708996f97c89b19a76e73),"Lucidity Consulting",0,"1519847577556",true,,,
ObjectID(5a975a5f6f97c89b19a76e81),"Tina winborn",0,"1519868511959",true,,,
ObjectID(5a97f7136f97c89b19a76eb8),"Spectrum Payments",0,"1519908627973",true,,,
ObjectID(5a97f7566f97c89b19a76ebc),"Bee Recruitment",0,"1519908694826",true,,,
ObjectID(5a98034f6f97c89b19a76eca),"Pcubed Training Pty Ltd",0,"1519911759035",true,,,
ObjectID(5a980d526f97c89b19a76ecd),"Pula Capital Partners",0,"1519914322948",true,,,
ObjectID(5a9814eb6f97c89b19a76ed9),"OfferZen",0,"1519916267258",true,,,
ObjectID(5a981b1b6f97c89b19a76edd),"Cipla Pharmaceutical",0,"1519917851044",true,,,
ObjectID(5a982fc06f97c89b19a76ee3),"mmi holdings",0,"1519923136384",true,,,
ObjectID(5a982fdb6f97c89b19a76ee5),"Lobster Ink",0,"1519923163972",true,,,
ObjectID(5a982ff06f97c89b19a76ee7),"prettysimpl",0,"1519923184515",true,,,
ObjectID(5a9830446f97c89b19a76ee9),"Old Mutual DEACTIVATED",0,"1519923268335",false,,,
ObjectID(5a98386493187de62772da52),"Wonga Group",0,"1519925348940",true,,,
ObjectID(5a9a00aa93187de62772da96),"Self",0,"1520042154258",true,,,
ObjectID(5a9a4cc293187de62772da9c),"Larry",0,"1520061634675",true,,,
ObjectID(5a9adec861bf595958d03f2a),"operato",0,"1520099016562",true,,,
ObjectID(5a9c720d61bf595958d03f32),"c",0,"1520202253625",true,,,
ObjectID(5a9daa1561bf595958d03f58),"Rita Williams",0,"1520282133360",true,,,
ObjectID(5a9e5bb461bf595958d03f78),"JUMO Enterprise's SA PTY LTD",0,"1520327604168",true,,,
ObjectID(5a9fc91b151ec1e728481a7b),"sky",0,"1520421147287",true,,,
ObjectID(5aa015bf151ec1e728481a91),"Ziller",0,"1520440767885",true,,,
ObjectID(5aa146ed29801f23318dc05b),"Steven’s",0,"1520518893213",true,,,
ObjectID(5aa23c5da6984f853f03f1ef),"testingvibe",0,"1520581725349",true,,,
ObjectID(5aa26ceca6984f853f03f20d),"Sharne New Company to Delete DEACTIVATED",0,"1520594156254",false,,,
ObjectID(5aa2c5c2a6984f853f03f23a),"Omni",0,"1520616898166",true,,,
ObjectID(5aa30b73a6984f853f03f23d),"العراق",0,"1520634739675",true,,,
ObjectID(5aa4b85ea6984f853f03f244),"Charles Enterprise",0,"1520744542343",true,,,
ObjectID(5aa4dd34a6984f853f03f246),"law chamber",0,"1520753972657",true,,,
ObjectID(5aa54728a6984f853f03f249),"Shannon",0,"1520781096931",true,,,
ObjectID(5aa5df9da6984f853f03f254),"wealthy association",0,"1520820125912",true,,,
ObjectID(5aa6aeb4a6984f853f03f285),"baig",0,"1520873140802",true,,,
ObjectID(5aa6db52a6984f853f03f288),"Alexis",0,"1520884562572",true,,,
ObjectID(5aa75a46a6984f853f03f296),"elwe",0,"1520917062903",true,,,
ObjectID(5aa7a636a6984f853f03f2b3),"Hi5 Test Acc DEACTIVATED",0,"1520936502186",false,,,
ObjectID(5aa8d796a6984f853f03f2c3),"WOW",0,"1521014678048",,,,
ObjectID(5aa903cca6984f853f03f2c9),"WOW Marketing DEACTIVATED",0,"1521025996546",false,,,
ObjectID(5aa90448a6984f853f03f2cb),"Silicon Valley",0,"1521026120798",true,,,
ObjectID(5aa9087fa6984f853f03f2cd),"Private",0,"1521027199899",true,,,
ObjectID(5aa916d7a6984f853f03f2d2),"Sammi",0,"1521030871067",true,,,
ObjectID(5aaa14c3fe9d111b3896d7cf),"Mexon Ltd.",0,"1521095875468",true,,,
ObjectID(5aaaff7bfe9d111b3896d7e3),"HelloVR",0,"1521155963196",true,,,
ObjectID(5aadc29edb8dff524a71a16d),"mohamed",0,"1521336990364",true,,,
ObjectID(5aadf7dfdb8dff524a71a16f),"Sa Business Consulting",0,"1521350623612",true,,,
ObjectID(5aae10e3db8dff524a71a171),"ethephel Global solutions",0,"1521357027486",true,,,
ObjectID(5aaef395db8dff524a71a173),"jmarts",0,"1521415061485",true,,,
ObjectID(5aaf6cc4db8dff524a71a1a4),"modeling",0,"1521446085000",true,,,
ObjectID(5ab0dec1db8dff524a71a1bf),"Annie",0,"1521540801083",true,,,
ObjectID(5ab1e812db8dff524a71a1e4),"Acme 2",0,"1521608722909",true,,,
ObjectID(5ab1f181db8dff524a71a1e6),"Rock Corp",0,"1521611137318",true,,,
ObjectID(5ab353c8db8dff524a71a239),"Scott Corp",0,"1521701832986",true,,,
ObjectID(5ab35a98db8dff524a71a241),"MediaShop",0,"1521703576661",true,,,
ObjectID(5ab4f145db8dff524a71a296),"Acme Test",0,"1521807685659",true,,,
ObjectID(5ab50b77db8dff524a71a2a0),"albrak",0,"1521814391872",true,,,
ObjectID(5ab5519ddb8dff524a71a2b0),"Scandic Lerkendal hotel",0,"1521832349591",true,,,
ObjectID(5ab56847db8dff524a71a2b2),"peterG",0,"1521838151554",true,,,
ObjectID(5ab597cddb8dff524a71a2b5),"behnam",0,"1521850317546",true,,,
ObjectID(5ab62fa8db8dff524a71a2bb),"Richardnelson1970",0,"1521889192584",true,,,
ObjectID(5aba0d38db8dff524a71a330),"Carrick Wealth",0,"1522142520906",true,,,
ObjectID(5aba3946db8dff524a71a34e),"28 stars",0,"1522153798833",true,,,
ObjectID(5abb74b965f7b1647e2d6803),"Teri Macduff",0,"1522234553837",true,,,
ObjectID(5abbbb3d65f7b1647e2d6818),"UrL",0,"1522252605610",true,,,
ObjectID(5abc28ea3301093e3862a957),"met Asia",0,"1522280682912",true,,,
ObjectID(5abce80e3301093e3862a99c),"Very Testerly Sharne DEACTIVATED",0,"1522329614553",false,,,
ObjectID(5abd13343301093e3862a9ca),"Test Goals",0,"1522340660612",true,,,
ObjectID(5abd2e683301093e3862a9d6),"Slack Test 3",0,"1522347624908",true,,,
ObjectID(5abd83c7c589f37c5b2a935e),"Dianna construction company",0,"1522369479021",true,,,
ObjectID(5abe401dc589f37c5b2a9383),"vic edafa international Nigeria limited",0,"1522417693074",true,,,
ObjectID(5abe9d1bc589f37c5b2a938d),"Mngl",0,"1522441499471",true,,,
ObjectID(5ac67c73f168ad170efcb0d0),"fashion design",0,"1522957427953",true,,,
ObjectID(5ac6c368f168ad170efcb0d2),"USA company",0,"1522975592062",true,,,
ObjectID(5ac95d58f168ad170efcb0f5),"gaisa",0,"1523146072702",true,,,
ObjectID(5ac96d20f168ad170efcb0f7),"Michelle luxury",0,"1523150112757",true,,,
ObjectID(5ac9cea9f168ad170efcb0f9),"Spectrum construction",0,"1523175081018",true,,,
ObjectID(5ac9db29f168ad170efcb0fb),"steel ways company",0,"1523178281423",true,,,
ObjectID(5aca22b8f168ad170efcb0ff),"lilprincess",0,"1523196600984",true,,,
ObjectID(5acccb6c17e7e14f0c65a8ad),"veeraveera",0,"1523370860122",true,,,
ObjectID(5acd46a417e7e14f0c65a8b3),"amber f c",0,"1523402404858",true,,,
ObjectID(5acf4f7e636b0ae63bfa9dfa),"twentyeightstars",0,"1523535742771",true,,,
ObjectID(5acf7598636b0ae63bfa9e21),"Batta",0,"1523545496296",true,,,
ObjectID(5ad00330d0faa27767a6ffa9),"payloads",0,"1523581744771",true,,,
ObjectID(5ad3e963d0faa27767a7001d),"OGR",0,"1523837283783",true,,,
ObjectID(5ad5d008f35cc24a3bb223ce),"HDI Global",0,"1523961864351",true,,,
ObjectID(5ad69db5ee2a96240541513c),"Cecilia",0,"1524014517439",true,,,
ObjectID(5ad76392f3690c780813fc7c),"SharonFranic Beauty hair dress",0,"1524065170950",true,,,
ObjectID(5ad7a21783e7f9b70c9f246b),"Diddy",0,"1524081175709",true,,,
ObjectID(5ad9a931b66aa9f024002523),"Sharnetesty vibe DEACTIVATED",0,"1524214065581",,,,
ObjectID(5adc53e6b66aa9f0240025d9),"Shaddy concepts",0,"1524388839003",true,,,
ObjectID(5add2b3cb66aa9f0240025e5),"Jessica 112",0,"1524443964940",true,,,
ObjectID(5addd14db66aa9f024002614),"Initiate International",0,"1524486477685",true,,,
ObjectID(5adddaeeb66aa9f02400261c),"Prodigy",0,"1524488942010",true,,,
ObjectID(5adfc780b66aa9f0240026b4),"RAPSOMANIA",0,"1524615040098",true,,,
ObjectID(5ae17f67b66aa9f0240027bc),"M&C Saatchiabel",0,"1524727655589",true,,,
ObjectID(5ae2a3440ea7739162880e6a),"Briana",0,"1524802372480",true,,,
ObjectID(5ae4fe980ea7739162880e8e),"Jellies",0,"1524956824999",true,,,
ObjectID(5ae5921b0ea7739162880e99),"CommandAlkon",0,"1524994587982",true,,,
ObjectID(5ae99c295eecd9d5225e556f),"interior designers",0,"1525259305723",true,,,
ObjectID(5ae9e62c8c1e3c28241cd2b9),"Eve fashion line",0,"1525278252857",true,,,
ObjectID(5ae9f5d48c1e3c28241cd2bb),"shaheen",0,"1525282260383",true,,,
ObjectID(5aeb1a4cbea8e0893891495a),"Incorporation miles",0,"1525357132655",true,,,
ObjectID(5aeb3c74bea8e08938914962),"Tate building construction",0,"1525365876976",true,,,
ObjectID(5aec2334bea8e08938914976),"Moving Tactics DEACTIVATED",0,"1525424948694",false,,,
ObjectID(5aee357308880ae64ef46430),"escabro",0,"1525560691269",true,,,
ObjectID(5af0372708880ae64ef46456),"nekey line",0,"1525692199427",true,,,
ObjectID(5af0f1e3b3c71cb609d2905c),"CsC",0,"1525740003571",true,,,
ObjectID(5af102afb3c71cb609d2905e),"Smart henry",0,"1525744303333",true,,,
ObjectID(5af1873276fda1e40ed4dd2b),"itsmybirthday DEACTIVATED",0,"1525778226547",false,,,
ObjectID(5af22e2b8857800f180f742c),"VickiCars Organisation",0,"1525820971467",true,,,
ObjectID(5af2ac83af2368fc21873cc8),"Old Mutual Multi-Managers DEMO",0,"1525853315392",true,,,
ObjectID(5af2f27655d94eed25545192),"Tshimologong Digital Innovation",0,"1525871222867",true,,,
ObjectID(5af3571e55d94eed255451dc),"On Side Consulting DEACTIVATED",0,"1525896990581",false,,,
ObjectID(5af3be4855d94eed255451e3),"William Mark",0,"1525923400168",true,,,
ObjectID(5af44b460dd0792e323ce478),"Lulalend",1,"1525959494249",true,,,
ObjectID(5af4b02182cd79190575d0d1),"Man-D Makeover",0,"1525985313287",true,,,
ObjectID(5af4d5f482cd79190575d0d3),"Cindy kim",0,"1525994996993",true,,,
ObjectID(5af5a70782cd79190575d160),"SharneTestNew Company DEACTIVATED",0,"1526048519130",,,,
ObjectID(5af8b2e882cd79190575d1cd),"Stor-Age Property REIT Ltd",0,"1526248168926",,,,
ObjectID(5af9d0d182cd79190575d219),"gw",0,"1526321361228",true,,,
ObjectID(5afbdf89b60d87b742a63b3d),"mark chemical production LTD",0,"1526456201008",true,,,
ObjectID(5afd3781b60d87b742a63b91),"Ivan",0,"1526544257347",true,,,
ObjectID(5afd5817b60d87b742a63b9d),"The People Experts",0,"1526552599036",true,,,
ObjectID(5afdcdb0b60d87b742a63bc6),"New life",0,"1526582704415",true,,,
ObjectID(5affca39b60d87b742a63c73),"owenm",0,"1526712889138",true,,,
ObjectID(5affe912b60d87b742a63c7b),"Lke Co",0,"1526720786470",true,,,
ObjectID(5b000ef0b60d87b742a63c7d),"malata",0,"1526730480414",true,,,
ObjectID(5b027496b60d87b742a63cd2),"Anderson's pet farm",0,"1526887574600",true,,,
ObjectID(5b02920eb60d87b742a63d36),"test",0,"1526895118348",true,,,
ObjectID(5b02d643b60d87b742a63da0),"Leaply",0,"1526912579520",true,,,
ObjectID(5b030b02b60d87b742a63de1),"gym instructor",0,"1526926082435",true,,,
ObjectID(5b035544b60d87b742a63e04),"Kylie",0,"1526945092325",true,,,
ObjectID(5b0558f4e697e47c53ba81b5),"wegmas",0,"1527077108692",true,,,
ObjectID(5b05f680c43412f86532bf04),"susan beauty plus",0,"1527117440101",true,,,
ObjectID(5b0664b6c43412f86532bf21),"Rhoda investment company",0,"1527145654683",true,,,
ObjectID(5b0691464b3e58426e0cd0f2),"Oneo Digital",0,"1527157062745",true,,,
ObjectID(5b07cf4e4b3e58426e0cd2e8),"lucidah",0,"1527238478876",true,,,
ObjectID(5b07ee1a4b3e58426e0cd36f),"ABC Cleaning",0,"1527246362533",true,,,
ObjectID(5b0831950219b51b0ac82c0c),"Chilandala",0,"1527263637439",true,,,
ObjectID(5b08e38d0219b51b0ac82c1d),"robmartin",0,"1527309197063",true,,,
ObjectID(5b0bf8ae2888a6ad41d5db77),"company1",0,"1527511214806",,,,
ObjectID(5b0bfacb2888a6ad41d5db7f),"Decor Pro",0,"1527511755456",true,,,
ObjectID(5b0c13402888a6ad41d5dbac),"LUKE CEE WORLDWIDE",0,"1527518016612",true,,,
ObjectID(5b0c13772888a6ad41d5dbae),"global",0,"1527518071405",true,,,
ObjectID(5b0c69f42888a6ad41d5dbdb),"Noël",0,"1527540212918",true,,,
ObjectID(5b0cea532888a6ad41d5dc17),"Hi Partner",0,"1527573075677",,,,
ObjectID(5b0cef1e2888a6ad41d5dc2a),"Hair ways",0,"1527574302214",true,,,
ObjectID(5b0d520a2888a6ad41d5dcc7),"United States Army",0,"1527599626478",true,,,
ObjectID(5b0d53172888a6ad41d5dcc9),"Aerobotics DEACTIVATED",0,"1527599895789",false,,,
ObjectID(5b0d807f2888a6ad41d5dcf5),"LJ",0,"1527611519237",true,,,
ObjectID(5b0da9ef2888a6ad41d5dcf9),"bah",0,"1527622127332",true,,,
ObjectID(5b0e8a522888a6ad41d5dd85),"the meeting place",0,"1527679570836",true,,,
ObjectID(5b0fc310d2b0039c11b7743a),"CompariSure",0,"1527759632534",true,,,
ObjectID(5b10f4b74e333801244b69bf),"matthewtest",0,"1527837879234",,,,
ObjectID(5b1103754e333801244b6a2f),"pro",0,"1527841653503",true,,,
ObjectID(5b1293195890ab07394fae99),"AIR CONDITIONER",0,"1527943961692",true,,,
ObjectID(5b13fa2e5890ab07394faeae),"dominion beauty salon an dominion kitchen",0,"1528035886327",true,,,
ObjectID(5b153ba05890ab07394faf91),"building contractor engineering",0,"1528118176180",true,,,
ObjectID(5b154ff85890ab07394fafa1),"usa",0,"1528123384012",true,,,
ObjectID(5b1784f23b94502f6847ba18),"Advantage Learn",0,"1528268018882",true,,,
ObjectID(5b178e0e3b94502f6847ba25),"marrycom limited",0,"1528270350051",true,,,
ObjectID(5b17e87c3b94502f6847ba73),"m&csaatchiabel",0,"1528293500309",true,,,
ObjectID(5b17fa9b3b94502f6847ba80),"san",0,"1528298139751",true,,,
ObjectID(5b17faab3b94502f6847ba82),"san",0,"1528298155627",true,,,
ObjectID(5b18cd453b94502f6847bab1),"Newmark DEACTIVATED",0,"1528352069051",false,,,
ObjectID(5b192596576080a82c9c5ee1),"sobdem business enterprises",0,"1528374678760",true,,,
ObjectID(5b196c09576080a82c9c5ef9),"Newmark Hotels DEACTIVATED",0,"1528392713365",false,,,
ObjectID(5b1a96b8576080a82c9c5fb5),"Test Inc.",0,"1528469176139",true,,,
ObjectID(5b1cc020576080a82c9c5ff8),"Africa Re",0,"1528610848177",true,,,
ObjectID(5b1d3af7576080a82c9c6010),"carolbk",0,"1528642295859",true,,,
ObjectID(5b1d85c6576080a82c9c6023),"CADON INVESTMENTS",0,"1528661446554",true,,,
ObjectID(5b1e6e00576080a82c9c609a),"bilel",0,"1528720896034",true,,,
ObjectID(5b1e6e07576080a82c9c609c),"bilel",0,"1528720903652",true,,,
ObjectID(5b1e951e576080a82c9c60a3),"Maria",0,"1528730910192",true,,,
ObjectID(5b1ef43f576080a82c9c60ac),"Support trust foundation",0,"1528755263065",true,,,
ObjectID(5b1f6c5a576080a82c9c60c4),"Elemental",0,"1528786010244",true,,,
ObjectID(5b1fa5c4576080a82c9c60e8),"Floydeddy",0,"1528800708021",true,,,
ObjectID(5b1fd01e576080a82c9c60f1),"royal saloon",0,"1528811550537",true,,,
ObjectID(5b201553576080a82c9c6106),"ideal",0,"1528829267354",true,,,
ObjectID(5b2062b7576080a82c9c610c),"Garage Project",0,"1528849079758",true,,,
ObjectID(5b20f45442d5b1b505af96a2),"grant",0,"1528886356224",true,,,
ObjectID(5b20f45c42d5b1b505af96a4),"grant",0,"1528886364610",true,,,
